hf_folder,modeling_file,architecture_classes,modality,family,support_status,mapped_kb_nano,partial_or_unsupported_ops,evidence_hf,notes
mamba2,mamba2/modeling_mamba2.py,Mamba2Model;Mamba2ForCausalLM,text,SSM,kb_nano_l4,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;causal_conv1d→tasks/baseline/L2/mamba2_mixer.py:Mamba2Mixer;mamba_chunk→tasks/baseline/L2/mamba2_mixer.py:Mamba2Mixer;silu→tasks/baseline/L1/silu.py:SiLU,,mamba2/modeling_mamba2.py:1;mamba2/modeling_mamba2.py:1;mamba2/modeling_mamba2.py:1,L4 pipeline exists at tasks/baseline/L4/mamba2.py. mamba_scan / chunked SSM and causal_conv1d via vLLM imports inside L2 mamba2_mixer.py.
marian,marian/modeling_marian.py,MarianModel;MarianMTModel;MarianEncoder;MarianDecoder;MarianForCausalLM,text,encoder-decoder NMT,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,marian/modeling_marian.py:1;marian/modeling_marian.py:1;marian/modeling_marian.py:1,BART-derived encoder-decoder MT. Sinusoidal positions init-time.
markuplm,markuplm/modeling_markuplm.py,MarkupLMModel;MarkupLMFor*(SeqCls/TokCls/QA),text+structure,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;relu→tasks/baseline/L1/relu.py:ReLU;tanh→tasks/baseline/L1/tanh.py:Tanh,,markuplm/modeling_markuplm.py:1;markuplm/modeling_markuplm.py:1;markuplm/modeling_markuplm.py:1,RoBERTa-style encoder with XPath positional embeddings. All standard ops.
mask2former,mask2former/modeling_mask2former.py,Mask2FormerModel;Mask2FormerForUniversalSegmentation,segmentation,encoder-decoder + deformable attention,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;deformable_attention→tasks/baseline/L1/rtdetrv2_deformable_attention.py:MultiScaleDeformableAttentionV2;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,mask2former/modeling_mask2former.py:1585;mask2former/modeling_mask2former.py:1611;mask2former/modeling_mask2former.py:2013,"Pixel decoder uses MS-deformable attention v1; transformer decoder uses nn.MultiheadAttention directly (line 1585) for cross-attention. Two partial concerns: the bare nn.MultiheadAttention (no L2 wrapper in kb-nano) and v1-vs-v2 deformable normalization. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['deformable_attention_v1_normalization', 'multihead_attention']"
maskformer,maskformer/modeling_maskformer.py,MaskFormerModel;MaskFormerForInstanceSegmentation;MaskFormerDetrDecoder,segmentation,encoder-decoder + DETR decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;relu→tasks/baseline/L1/relu.py:ReLU,,maskformer/modeling_maskformer.py:1895;maskformer/modeling_maskformer.py:1911;maskformer/modeling_maskformer.py:1,DETR-style transformer decoder + per-pixel decoder. einsum at lines 1895/1911 is torch builtin. Backbone loaded via AutoBackbone (composable depending on chosen backbone). No deformable attention in this file.
maskformer,maskformer/modeling_maskformer_swin.py,MaskFormerSwinModel;MaskFormerSwinBackbone,vision,Swin backbone,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;swin_window_attention→tasks/baseline/L2/swinv2_window_attention.py:SwinV2WindowSelfAttention,,maskformer/modeling_maskformer_swin.py:729;maskformer/modeling_maskformer_swin.py:1;maskformer/modeling_maskformer_swin.py:1,Swin v1 backbone for MaskFormer. nn.AdaptiveAvgPool1d at line 729 in head — same partial-fallback convention as swin pilot row. Marking composable since adaptive pool only at head pooler (not inner loop) and pilot established this convention.
mbart,mbart/modeling_mbart.py,MBartModel;MBartFor*(CondGen/QA/SeqCls/CausalLM);MBartEncoder;MBartDecoder,text,encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh,,mbart/modeling_mbart.py:1;mbart/modeling_mbart.py:1;mbart/modeling_mbart.py:1,BART-derived multilingual encoder-decoder.
mbart50,,,text,—,not_inference_required,,,,Folder contains only tokenization_mbart50.py — no PyTorch architecture; uses MBart at inference.
megatron_bert,megatron_bert/modeling_megatron_bert.py,MegatronBertModel;MegatronBertFor*(MaskedLM/PreTraining/CausalLM/NextSentence/SeqCls/MultipleChoice/TokCls/QA),text,encoder (decoder mode for CausalLM),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;tanh→tasks/baseline/L1/tanh.py:Tanh,,megatron_bert/modeling_megatron_bert.py:1;megatron_bert/modeling_megatron_bert.py:1;megatron_bert/modeling_megatron_bert.py:1,BERT-architecture matching pilot bert row. No new ops.
megatron_gpt2,,,text,—,not_inference_required,,,,Folder contains only checkpoint reshape/conversion scripts — no PyTorch architecture; uses GPT2 at inference.
metaclip_2,metaclip_2/modeling_metaclip_2.py,MetaClip2Model;MetaClip2VisionModel;MetaClip2TextModel;MetaClip2ForImageClassification,multimodal,CLIP-style dual encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;embedding→tasks/baseline/L1/embedding.py:Embedding;quick_gelu→tasks/baseline/L1/quickgelu.py:QuickGELU;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,metaclip_2/modeling_metaclip_2.py:1;metaclip_2/modeling_metaclip_2.py:1;metaclip_2/modeling_metaclip_2.py:1,Multilingual CLIP variant. cross_entropy is training-only.
mgp_str,mgp_str/modeling_mgp_str.py,MgpstrModel;MgpstrForSceneTextRecognition,vision,scene text recognition (ViT-based),composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;gelu→tasks/baseline/L1/gelu.py:GELU,,mgp_str/modeling_mgp_str.py:274;mgp_str/modeling_mgp_str.py:1;mgp_str/modeling_mgp_str.py:1,ViT-based scene text recognizer. einsum at line 274 is torch builtin (matmul-equivalent).
mimi,mimi/modeling_mimi.py,MimiModel,audio,neural audio codec encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,mimi/modeling_mimi.py:370;mimi/modeling_mimi.py:428;mimi/modeling_mimi.py:1157,"Mimi neural codec (encodec-derived). Decoder upsamples via ConvTranspose1d (nn fallback only) and uses nn.ELU activation throughout encoder/decoder. Transformer in middle is composable. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose1d', 'elu']"
minicpmv4_6,minicpmv4_6/modeling_minicpmv4_6.py,MiniCPMV4_6Model;MiniCPMV4_6ForConditionalGeneration;MiniCPMV4_6VisionModel,multimodal,VLM,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;embedding→tasks/baseline/L1/embedding.py:Embedding;gelu→tasks/baseline/L1/gelu.py:GELU,,minicpmv4_6/modeling_minicpmv4_6.py:1;minicpmv4_6/modeling_minicpmv4_6.py:1;minicpmv4_6/modeling_minicpmv4_6.py:1,MiniCPM-V multimodal model. Vision encoder + multimodal projector + text decoder via AutoModel-style sub-models.
minimax,minimax/modeling_minimax.py,MiniMaxModel;MiniMaxForCausalLM;MiniMaxFor*(SeqCls/QA/TokCls),text,decoder-only MoE + lightning attention,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid,,minimax/modeling_minimax.py:1;minimax/modeling_minimax.py:1;minimax/modeling_minimax.py:1,MiniMax MoE LLM. The lightning-attention/linear-attention layers are computed in pure tensor ops (matmul + sigmoid + masking) — no missing kernel. Sliding-window mask for some layers.
minimax_m2,minimax_m2/modeling_minimax_m2.py,MiniMaxM2Model;MiniMaxM2ForCausalLM,text,decoder-only MoE,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,minimax_m2/modeling_minimax_m2.py:1;minimax_m2/modeling_minimax_m2.py:1;minimax_m2/modeling_minimax_m2.py:1,Standard MoE LLM. Composable from existing primitives.
ministral,ministral/modeling_ministral.py,MinistralModel;MinistralFor*(CausalLM/SeqCls/QA/TokCls),text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding,,ministral/modeling_ministral.py:1;ministral/modeling_ministral.py:1;ministral/modeling_ministral.py:1,Mistral-3B variant. Same primitive set as Mistral pilot row.
ministral3,ministral3/modeling_ministral3.py,Ministral3Model;Ministral3For*(CausalLM/SeqCls/QA/TokCls),text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding,,ministral3/modeling_ministral3.py:1;ministral3/modeling_ministral3.py:1;ministral3/modeling_ministral3.py:1,Mistral-derived. Standard primitives.
mistral,mistral/modeling_mistral.py,MistralModel;MistralForCausalLM;MistralForSequenceClassification;MistralForTokenClassification;MistralForQuestionAnswering;MistralPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;embedding→tasks/baseline/L1/embedding.py:Embedding;silu→tasks/baseline/L1/silu.py:SiLU;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,mistral/modeling_mistral.py:17;mistral/modeling_mistral.py:172;mistral/modeling_mistral.py:372,Sliding-window attention is mask construction (HF masking_utils.create_sliding_window_causal_mask); kb-nano attention kernels accept the mask tensor unchanged. Modular DSL file modular_mistral.py exists; modeling_mistral.py is the runtime artifact.
mistral3,mistral3/modeling_mistral3.py,Mistral3Model;Mistral3ForConditionalGeneration,multimodal,VLM wrapper,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;auto_model_wrapper→passthrough,,mistral3/modeling_mistral3.py:71;mistral3/modeling_mistral3.py:73;mistral3/modeling_mistral3.py:1,Multimodal wrapper delegating to AutoModel for vision/text. Patch merger uses nn.functional.unfold (passthrough). modular DSL.
mistral4,mistral4/modeling_mistral4.py,Mistral4Model;Mistral4ForCausalLM;Mistral4For*(SeqCls/TokCls),text,decoder-only MoE,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,mistral4/modeling_mistral4.py:1;mistral4/modeling_mistral4.py:1;mistral4/modeling_mistral4.py:1,Mistral 4 with MoE FFN. Standard primitives.
mixtral,mixtral/modeling_mixtral.py,MixtralModel;MixtralForCausalLM;MixtralFor*(SeqCls/QA/TokCls),text,decoder-only MoE,kb_nano_l4,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,mixtral/modeling_mixtral.py:1;mixtral/modeling_mixtral.py:1;mixtral/modeling_mixtral.py:1,L4 pipeline at tasks/baseline/L4/mixtral.py.
mlcd,mlcd/modeling_mlcd.py,MLCDVisionModel,vision,CLIP-style vision encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,mlcd/modeling_mlcd.py:1;mlcd/modeling_mlcd.py:1;mlcd/modeling_mlcd.py:1,Vision-only CLIP variant with rotary position embeddings.
mllama,mllama/modeling_mllama.py,MllamaModel;MllamaForCausalLM;MllamaForConditionalGeneration;MllamaTextModel;MllamaVisionModel,multimodal,VLM with cross-attention,composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,mllama/modeling_mllama.py:1;mllama/modeling_mllama.py:1;mllama/modeling_mllama.py:1,Llama with cross-attention layers conditioned on vision. Vision tower has Conv2d patch embed and standard ViT blocks. Tanh gate parameter for cross-attention.
mluke,,,text,—,not_inference_required,,,,Folder contains only tokenization + checkpoint conversion — uses Luke at inference.
mm_grounding_dino,mm_grounding_dino/modeling_mm_grounding_dino.py,MMGroundingDinoModel;MMGroundingDinoForObjectDetection;MMGroundingDinoEncoder;MMGroundingDinoDecoder,detection,grounded object detection (DETR + text),composable,linear→tasks/baseline/L1/linear.py:Linear;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;deformable_attention→tasks/baseline/L1/rtdetrv2_deformable_attention.py:MultiScaleDeformableAttentionV2,,mm_grounding_dino/modeling_mm_grounding_dino.py:728;mm_grounding_dino/modeling_mm_grounding_dino.py:1;mm_grounding_dino/modeling_mm_grounding_dino.py:1,Grounding-DINO variant. Custom MMGroundingDinoMultiheadAttention class (line 728) wraps Q/K/V Linear + matmul + softmax (no nn.MultiheadAttention call). grid_sample appears via deformable attention only (composed inside L1 rtdetrv2_deformable_attention.py).
mobilebert,mobilebert/modeling_mobilebert.py,MobileBertModel;MobileBertFor*(MaskedLM/PreTraining/NextSentence/SeqCls/MultipleChoice/TokCls/QA),text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;tanh→tasks/baseline/L1/tanh.py:Tanh;dropout→tasks/baseline/L1/dropout.py:Dropout,,mobilebert/modeling_mobilebert.py:1;mobilebert/modeling_mobilebert.py:1;mobilebert/modeling_mobilebert.py:1,Compressed BERT variant. Standard ops; uses NoNorm sometimes (passthrough/identity). Embeddings get padded conv1d-like transform but via Linear.
mobilenet_v1,mobilenet_v1/modeling_mobilenet_v1.py,MobileNetV1Model;MobileNetV1ForImageClassification,vision,CNN classifier,composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;linear→tasks/baseline/L1/linear.py:Linear;dropout→tasks/baseline/L1/dropout.py:Dropout;identity→passthrough,,mobilenet_v1/modeling_mobilenet_v1.py:184;mobilenet_v1/modeling_mobilenet_v1.py:1;mobilenet_v1/modeling_mobilenet_v1.py:1,Pure depthwise-separable CNN. Pooler uses nn.AdaptiveAvgPool2d (line 184). Same convention as mobilenetv4 L4 (which also uses nn.AdaptiveAvgPool2d directly) — pilot decision is to flag partial. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
mobilenet_v2,mobilenet_v2/modeling_mobilenet_v2.py,MobileNetV2Model;MobileNetV2ForImageClassification;MobileNetV2ForSemanticSegmentation,vision,CNN classifier + seg,composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;linear→tasks/baseline/L1/linear.py:Linear;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;identity→passthrough;dropout→tasks/baseline/L1/dropout.py:Dropout,,mobilenet_v2/modeling_mobilenet_v2.py:320;mobilenet_v2/modeling_mobilenet_v2.py:437;mobilenet_v2/modeling_mobilenet_v2.py:1,Inverted-residual CNN with optional DeepLabV3+ seg head. Two AdaptiveAvgPool2d uses (classifier pooler + ASPP module). [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
mobilevit,mobilevit/modeling_mobilevit.py,MobileViTModel;MobileViTForImageClassification;MobileViTForSemanticSegmentation,vision,hybrid CNN+ViT,composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,mobilevit/modeling_mobilevit.py:755;mobilevit/modeling_mobilevit.py:1;mobilevit/modeling_mobilevit.py:1,Hybrid CNN+ViT. Seg head uses AdaptiveAvgPool2d for global context (line 755). Image classification head uses adaptive pooling too. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
mobilevitv2,mobilevitv2/modeling_mobilevitv2.py,MobileViTV2Model;MobileViTV2ForImageClassification;MobileViTV2ForSemanticSegmentation,vision,hybrid CNN+ViT (linear-attn),composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;linear→tasks/baseline/L1/linear.py:Linear;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,mobilevitv2/modeling_mobilevitv2.py:732;mobilevitv2/modeling_mobilevitv2.py:418;mobilevitv2/modeling_mobilevitv2.py:431,MobileViTv2 with separable self-attention. Patch unfolding/folding via nn.functional.unfold/fold (lines 418/431) — both are torch builtins (passthrough). [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_2d']
modernbert,modernbert/modeling_modernbert.py,ModernBertModel;ModernBertFor*(MaskedLM/SeqCls/MultipleChoice/TokCls/QA),text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;embedding→tasks/baseline/L1/embedding.py:Embedding,,modernbert/modeling_modernbert.py:1;modernbert/modeling_modernbert.py:1;modernbert/modeling_modernbert.py:1,ModernBERT encoder (RoPE + GeGLU + alternating local/global attention). Sliding-window via mask (no kernel-side change). All ops covered.
modernbert_decoder,modernbert_decoder/modeling_modernbert_decoder.py,ModernBertDecoderModel;ModernBertDecoderForCausalLM;ModernBertDecoderForSequenceClassification,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding,,modernbert_decoder/modeling_modernbert_decoder.py:1;modernbert_decoder/modeling_modernbert_decoder.py:1;modernbert_decoder/modeling_modernbert_decoder.py:1,Decoder variant of ModernBERT.
modernvbert,modernvbert/modeling_modernvbert.py,ModernVBertModel;ModernVBertFor*(MaskedLM/SeqCls/TokCls),multimodal,VLM wrapper,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;auto_model_wrapper→passthrough,,modernvbert/modeling_modernvbert.py:212;modernvbert/modeling_modernvbert.py:216;modernvbert/modeling_modernvbert.py:1,Multimodal wrapper using AutoModel for vision (SigLIP-like) and text (ModernBERT). Wrapper itself trivial.
moonshine,moonshine/modeling_moonshine.py,MoonshineModel;MoonshineEncoder;MoonshineDecoder;MoonshineForConditionalGeneration,audio,encoder-decoder ASR,composable,linear→tasks/baseline/L1/linear.py:Linear;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,moonshine/modeling_moonshine.py:1;moonshine/modeling_moonshine.py:1;moonshine/modeling_moonshine.py:1,Whisper-like with rotary positions and Conv1d audio frontend. Composable.
moonshine_streaming,moonshine_streaming/modeling_moonshine_streaming.py,MoonshineStreamingModel;MoonshineStreamingEncoder;MoonshineStreamingDecoder;MoonshineStreamingForConditionalGeneration,audio,encoder-decoder ASR (streaming),composable,linear→tasks/baseline/L1/linear.py:Linear;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;silu→tasks/baseline/L1/silu.py:SiLU;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,moonshine_streaming/modeling_moonshine_streaming.py:1;moonshine_streaming/modeling_moonshine_streaming.py:1;moonshine_streaming/modeling_moonshine_streaming.py:1,Streaming variant of Moonshine. Adds chunking/state. Same op surface.
moshi,moshi/modeling_moshi.py,MoshiModel;MoshiForCausalLM;MoshiForConditionalGeneration;MoshiDepthDecoder,audio,decoder-only audio LM,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding,,moshi/modeling_moshi.py:1;moshi/modeling_moshi.py:1;moshi/modeling_moshi.py:1,Moshi audio LM. Sliding-window mask (HF helper). Standard decoder primitives plus depth decoder (also standard).
mpnet,mpnet/modeling_mpnet.py,MPNetModel;MPNetFor*(MaskedLM/SeqCls/MultipleChoice/TokCls/QA),text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;tanh→tasks/baseline/L1/tanh.py:Tanh,,mpnet/modeling_mpnet.py:1;mpnet/modeling_mpnet.py:1;mpnet/modeling_mpnet.py:1,MPNet encoder with relative position bias added to attention. Standard ops.
mpt,mpt/modeling_mpt.py,MptModel;MptForCausalLM;MptFor*(SeqCls/TokCls/QA),text,decoder-only (ALiBi),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;gelu→tasks/baseline/L1/gelu.py:GELU,,mpt/modeling_mpt.py:42;mpt/modeling_mpt.py:316;mpt/modeling_mpt.py:1,MPT decoder with ALiBi position bias (constructed at line 316 as a tensor added to attention scores — no kernel-side change needed).
